t_s,f_all,f_nostatic,f_avatar,f_moving,f_moving_reassigned,f_moving_augmented
22.8456913827655,0.0237521151933875,0.0239418759159218,0.024076093990651,0.0243865271181132,0.023889370141095,0.024061248315148
22.9659318637275,0.0237770303860426,0.023983541364884,0.0241121049146614,0.024424380659437,0.0239138515369687,0.0241027103500989
23.0861723446894,0.0238009447917162,0.0240238870716556,0.0241468255307718,0.0244605701556921,0.0239372055636723,0.0241426722797114
23.2064128256513,0.0238239349140062,0.0240628307112185,0.0241803452602668,0.0244953382598512,0.0239593307215125,0.0241811897433463
23.3266533066132,0.0238460548433532,0.0241001549778315,0.0242125423463023,0.0245286175749834,0.0239803405824297,0.0242181782276679
23.4468937875751,0.0238671845297703,0.0241361636024307,0.0242436727212993,0.0245602290626814,0.0240001653742364,0.0242535764894444
23.5671342685371,0.023887491001902,0.0241707442094317,0.0242735124822782,0.0245904262870696,0.0240188039265206,0.0242875335029073
23.687374749499,0.0239067549190853,0.0242036456916415,0.0243021816507656,0.0246190594792381,0.0240362230254354,0.0243197757978302
23.8076152304609,0.023925026510265,0.0242351559103025,0.0243296897364062,0.0246461523792945,0.0240524626437402,0.0243505159906001
23.9278557114228,0.0239422525154777,0.024264990427618,0.0243560464297232,0.0246715981780379,0.0240676265169714,0.0243795519676639
24.0480961923848,0.0239584817450037,0.0242933263872167,0.0243813076695293,0.0246955754613717,0.024081585515187,0.0244069846451152
24.1683366733467,0.0239737710625565,0.024320015332425,0.0244054909455268,0.0247179055835742,0.0240944360462136,0.0244325796790755
24.2885771543086,0.0239880072171446,0.0243450176569594,0.0244285138261094,0.0247387367397152,0.0241062261465855,0.02445662274615
24.4088176352705,0.0240010953123933,0.0243684880074923,0.0244505237884833,0.0247580543858939,0.0241167605777441,0.0244790373711803
24.5290581162325,0.0240132052531924,0.0243903514269944,0.0244712700545081,0.0247757658036267,0.0241263502531138,0.0244997785500779
24.6492985971944,0.0240243266011127,0.0244105889172162,0.0244910229120642,0.0247920143737497,0.0241347984712354,0.0245187470460969
24.7695390781563,0.0240343866862718,0.0244292093057866,0.0245097591045561,0.0248068013610416,0.0241421272650874,0.0245361113066197
24.8897795591182,0.0240433512615477,0.0244462395137611,0.0245274459758565,0.0248199591626057,0.024148343649907,0.0245518600966405
25.0100200400802,0.024051330688405,0.0244617073502569,0.0245440028503684,0.0248316796065097,0.0241535154913629,0.0245659360068762
25.1302605210421,0.0240582325775355,0.024475394001044,0.0245595195640228,0.0248418889197749,0.0241577221631341,0.0245781577921713
25.250501002004,0.0240639184039794,0.0244876445337075,0.024574103856356,0.0248505539248008,0.0241607444625344,0.0245890263178965
25.3707414829659,0.024068510791128,0.0244982193520208,0.0245877659794929,0.0248577272767772,0.0241627502859433,0.0245981209078241
25.4909819639279,0.0240721242225982,0.0245071537293706,0.0246001203303178,0.0248634264241681,0.0241636847000601,0.0246056038387834
25.6112224448898,0.0240745659059791,0.0245146185398582,0.0246116577696295,0.0248676108536935,0.0241635601320082,0.0246113912161954
25.7314629258517,0.0240759449702373,0.0245203709114566,0.0246221707859058,0.0248703240798608,0.0241625406926226,0.0246156729335201
25.8517034068136,0.0240761120442178,0.0245246145422935,0.0246317002709014,0.024871609162867,0.0241605008650703,0.0246182890151972
25.9719438877756,0.0240752164023975,0.0245272576543315,0.0246401681590036,0.0248715918730344,0.0241574467681784,0.0246193522979017
26.0921843687375,0.0240732568699343,0.0245283857023685,0.0246479672546144,0.0248700062222207,0.0241534267758451,0.0246188869012125
26.2124248496994,0.024070100964968,0.0245281146468326,0.0246547275223899,0.0248669849191887,0.0241484195089653,0.0246168485985771
26.3326653306613,0.0240657282540476,0.0245261060977525,0.0246605909830645,0.0248624822714345,0.0241425517758275,0.0246132666964852
26.4529058116232,0.0240602721469251,0.0245226363345758,0.0246653485754915,0.0248566425475515,0.0241359052473859,0.0246082206869459
26.5731462925852,0.0240536215742945,0.0245176566432726,0.0246691729262636,0.0248494499182366,0.0241281908225019,0.0246016067833508
26.6933867735471,0.024045930764743,0.0245112526834584,0.0246722010393516,0.0248410074016038,0.0241196954646286,0.0245935431255538
